epoch,train_loss,validation_loss
1,0.14013605262032808,0.09195529944099257
2,0.09580056301663206,0.0798601249109264
3,0.08605665000056612,0.07794695078058446
4,0.08713461848832224,0.07714921523982209
5,0.08463336843341702,0.07485130561528111
6,0.08345592427957862,0.07621129063038211
7,0.08279026595500252,0.07478651885509907
8,0.08182322078256483,0.07230744891580834
9,0.08044011234014566,0.07263272311851955
10,0.07994541448178352,0.07377643750849774
11,0.07987403366242896,0.0768880777453744
12,0.07981241916132412,0.07175659627626153
13,0.07896429988914903,0.07636023185752089
14,0.0791017182289926,0.07185537165646592
15,0.07853592734310398,0.07244972308293794
16,0.07927936610152599,0.07358712186251946
17,0.0783488430805977,0.07470260021061169
18,0.07737803166221541,0.07455372199103846
19,0.07779572578762925,0.07157617824660213
20,0.07725103821950331,0.0723313263503
21,0.07707571817824617,0.07300910381106356
22,0.07703565735669714,0.07147165353206765
23,0.07704966446325079,0.0691368455636895
24,0.07692628067735865,0.07313978474938555
25,0.0771392201313762,0.07108081905742077
26,0.07698509175429775,0.07281282405605881
27,0.07594829055692978,0.07018422805868318
28,0.07627984272293968,0.0687926226440745
29,0.07554375970845958,0.069189676784852
30,0.07479476944243418,0.07192256251600251
31,0.07485954598096742,0.07312525670872524
32,0.07463515422130962,0.06948748825631962
33,0.07516731756888172,0.07228716458236842
34,0.0753404135291578,0.07310701176528894
35,0.07479272835913647,0.07194385731521202
36,0.07464525230167104,0.07453686682813203
37,0.07469563974650872,0.0745753762032748
38,0.0747116939422529,0.0711696178594083
39,0.07406096334859973,0.06977687451234883
40,0.07420313716556053,0.07194881443917354
41,0.07483639573267932,0.06947079930595271
42,0.07398478703010085,0.07001376498896343
43,0.07516349341350402,0.06644683195560196
44,0.07397244165187404,0.0724752426641958
45,0.07442946080682096,0.06932376336605635
46,0.07314532199810636,0.06944430184486405
47,0.07235503539934043,0.06904229363465014
48,0.07322364355437666,0.0688655483685777
49,0.07365617332230552,0.07001865530731413
50,0.07326626267582279,0.06874432860054111
51,0.0729086953888584,0.07347567944952177
52,0.07356181548191437,0.07016680105366037
53,0.0729217733974896,0.07023901759243723
54,0.07295466868118758,0.07608297124869409
55,0.07251383875352843,0.07137779587812937
56,0.07341925943647364,0.07164758240946628
57,0.07248312439473054,0.07148303624825766
58,0.07255065942179378,0.07005733059687855
59,0.07252484963857334,0.07315610132924562
60,0.07298826000627529,0.06979567821620569
61,0.07282525935306113,0.07305816363894625
62,0.07306534071101974,0.06396914841225693
63,0.07338992078203814,0.07071291650570018
64,0.0726808030187509,0.06963325888580957
65,0.07285083371229809,0.0664282432455947
66,0.07275855815469404,0.07130806245768627
67,0.0728894847490493,0.06818853109772147
68,0.07206713801053201,0.06893012708034656
69,0.07254920784292988,0.07051905097777633
70,0.0724624126783817,0.07137633161781969
71,0.07175376407703565,0.06866560594695414
72,0.07227508590624114,0.067818233986418
73,0.07232829461421594,0.06681118018761935
74,0.07209592861889777,0.06827002033004499
75,0.0723094935175069,0.06979942248549185
76,0.07162569360705241,0.07161673855790072
77,0.07098761931098488,0.0711909144638871
78,0.07177084047707226,0.06906156401481467
79,0.07197587839412305,0.06846564429081331
80,0.07102261415359766,0.06821127213057392
81,0.07048026570618968,0.06516113355235283
82,0.07127852886046725,0.06758543174795477
83,0.07304542983020536,0.06995252000742316
84,0.07163644253429317,0.06721525717492367
85,0.07145511219685079,0.0698390936472466
86,0.07077516340148526,0.07086306797129345
87,0.07098884884217106,0.06680951753341989
88,0.0711626837894778,0.06661236253867228
89,0.07045527927559124,0.07077855394047644
90,0.07108985647355406,0.0654071607653888
91,0.07094497959146423,0.069590356446999
92,0.07077068216201837,0.06847437509717393
93,0.0703444889934708,0.07114481461515651
94,0.06985628375576046,0.06596495210296315
95,0.07070233155441936,0.06865101717424302
96,0.07045187454063565,0.07064293603308998
97,0.06981853705849035,0.06883804065111176
98,0.07034285085447378,0.06853115620850457
99,0.07045895848285455,0.07104063002944523
100,0.07051602135145378,0.06814627002164007
101,0.06966888832086619,0.06771922437429768
102,0.06946122595892977,0.06732167859220739
103,0.0690774055716837,0.0659967637764306
104,0.07005676931295125,0.06700844276032776
105,0.07051589668825907,0.06820054988149954
106,0.06994225211212705,0.0703089566479584
107,0.07045653469842182,0.0644629904121946
108,0.07030753622980189,0.06458156056780215
109,0.06937229866151504,0.07241006713939038
110,0.07026726465419225,0.07272666111758831
111,0.06937090734199836,0.06950917510181505
112,0.07003261987015529,0.0670361045988146
113,0.06925607540550133,0.06768540372239783
114,0.06949233772795554,0.06702015638734735
115,0.07029463321712086,0.0670863341370928
116,0.06885030879531573,0.06427067970143079
117,0.06952147210854849,0.06890453720124005
118,0.0692892014801609,0.06765779943130591
119,0.06902004726693732,0.06729400746356347
120,0.06905789597169136,0.07251518607617523
121,0.06904716118485424,0.07285235685563421
122,0.06955369238400774,0.06686303633386159
123,0.06933834749309238,0.06361749856391193
124,0.06873168292079798,0.06876713889256172
125,0.06873505363293865,0.06932363592895034
126,0.06888438313297561,0.0690985402880812
127,0.0686927036893953,0.06944802434918008
128,0.06925499726005853,0.06795607726321821
129,0.06934297834542855,0.06618912430718499
130,0.06866117212082126,0.06684557909116967
131,0.06889614805402149,0.06611042576920384
132,0.06911829072874348,0.0657488980646094
133,0.06850408367533717,0.06937977717050714
134,0.06826516763595047,0.07035726743104648
135,0.06855336966348373,0.0692220938410616
136,0.06770212060131585,0.06658936635005205
137,0.06839667149581227,0.06531626859631906
138,0.0682021349691885,0.0667828837733168
139,0.0673527453588253,0.0665058610057615
140,0.06824157298833793,0.06719850461898096
141,0.06842572612629907,0.07227247784718062
142,0.06732497052463868,0.06935076380166867
143,0.06732462700043017,0.06926961614735243
144,0.0679313041866026,0.06662239324657566
145,0.06739572600629185,0.07138836475266051
146,0.06870078600774403,0.06655848881944887
147,0.06728382441521065,0.06793899975170518
148,0.06708285424459999,0.06787103117600665
149,0.06734432201148603,0.06926467992121661
150,0.06736267152301027,0.06698387997770885
151,0.06696017813442721,0.07282885414583412
152,0.0678063738315369,0.0691810109173165
153,0.06703511853922618,0.06971162160229744
154,0.06795901111211244,0.06419071464282666
155,0.06623121544241077,0.06915951651163463
156,0.0662001670308777,0.06898621244018288
157,0.06743376725953514,0.06571079693822188
158,0.06705209645247465,0.06883519393308801
159,0.06689777706261842,0.06480065458500034
160,0.06635924011662626,0.06980665395419043
161,0.06584321636171304,0.06746248807196165
162,0.06633226171793945,0.0653363965054227
163,0.06619552175254063,0.06781404860679707
164,0.06652057778972918,0.06874812345167462
165,0.06586336155919531,0.06700976673015605
166,0.06769643863255977,0.06670108975924814
167,0.06606411971394002,0.06711282783503493
168,0.06625562646889521,0.06758876025402269
169,0.06687250798845794,0.06537026079609948
170,0.06552969682874019,0.07228241436285192
171,0.0666649022232094,0.06883637254798022
172,0.06622529206632552,0.07035379002456932
173,0.06598879333866922,0.06567560686534948
174,0.0660095867825928,0.06916144766947435
175,0.06629744524165831,0.06723479691759182
176,0.06531158532564,0.06749253954517156
177,0.06563259777440748,0.06929709787651182
178,0.06554657200882051,0.0674258700724858
179,0.06523320056469659,0.06701060380844624
180,0.06616643350926303,0.06877710295219427
181,0.06665115281054322,0.06822067914514664
182,0.06543395618330441,0.06728465207543363
183,0.06467261812567203,0.0643166432416829
184,0.06474361945811315,0.06744805855925555
185,0.06493229484797272,0.0667790282587469
186,0.06576660764732453,0.07027322509840353
187,0.06510871566366092,0.07190774785394365
188,0.06477482787341153,0.06837355894403027
189,0.06472624721858593,0.0666123366544704
190,0.06492947085830054,0.0669701422557883
191,0.06529396293633483,0.06565975153770814
192,0.06401321291840015,0.0649856661330162
193,0.06471988492630919,0.0681469430842355
194,0.06498474883434618,0.06780577232134308
195,0.06417326000680894,0.06698562747956496
196,0.06492546897041666,0.06770075852197478
197,0.0642992794059419,0.06909496926431355
198,0.06460541121476275,0.06933243390410504
199,0.06401258504957234,0.07269175292580383
200,0.06404386812349629,0.06708254703584078
